day,time,house1,house2
200,SMAPV3041,0.706,0.4
200,SMAPV3042,0.494,0.181
200,SMAPV3043,0.463,0.094
200,SMAPV3044,0.569,0.131
200,SMAPV3045,0.575,0.144
200,SMAPV3046,0.488,0.125
200,SMAPV3047,0.406,0.213
200,SMAPV3048,0.388,0.194
201,SMAPV3001,0.381,0.169
201,SMAPV3002,0.319,0.156
201,SMAPV3003,0.369,0.156
201,SMAPV3004,0.4,0.131
201,SMAPV3005,0.531,0.163
201,SMAPV3006,0.431,0.131
201,SMAPV3007,0.313,0.156
201,SMAPV3008,0.388,0.131
201,SMAPV3009,0.35,0.169
201,SMAPV3010,0.406,0.125
201,SMAPV3011,0.419,0.163
201,SMAPV3012,0.375,0.125
201,SMAPV3013,0.606,0.231
201,SMAPV3014,0.519,0.575
201,SMAPV3015,0.713,0.338
201,SMAPV3016,0.556,0.125
201,SMAPV3017,0.263,0.619
201,SMAPV3018,0.138,0.506
201,SMAPV3019,0.138,0.081
201,SMAPV3020,0.113,0.044
201,SMAPV3021,0.156,0.069
201,SMAPV3022,0.088,0.044
201,SMAPV3023,0.15,0.069
201,SMAPV3024,0.125,0.144
201,SMAPV3025,0.119,0.081
201,SMAPV3026,0.15,0.081
201,SMAPV3027,0.094,0.063
201,SMAPV3028,0.15,0.05
201,SMAPV3029,0.119,0.063
201,SMAPV3030,0.125,0.138
201,SMAPV3031,0.131,0.713
201,SMAPV3032,0.4,0.65
201,SMAPV3033,0.431,0.606
201,SMAPV3034,0.506,0.55
201,SMAPV3035,0.619,0.269
201,SMAPV3036,1.013,1.494
201,SMAPV3037,1.35,1.219
201,SMAPV3038,0.806,0.719
201,SMAPV3039,0.413,0.788
201,SMAPV3040,0.538,0.619
201,SMAPV3041,0.488,0.644
201,SMAPV3042,0.519,0.494
201,SMAPV3043,0.519,0.094
201,SMAPV3044,0.475,0.044
201,SMAPV3045,0.45,0.069
201,SMAPV3046,0.538,0.05
201,SMAPV3047,0.331,0.156
201,SMAPV3048,0.294,0.088
202,SMAPV3001,0.281,0.081
202,SMAPV3002,0.313,0.05
202,SMAPV3003,0.306,0.069
202,SMAPV3004,0.319,0.05
202,SMAPV3005,0.231,0.069
202,SMAPV3006,0.244,0.05
202,SMAPV3007,0.294,0.069
202,SMAPV3008,0.288,0.044
202,SMAPV3009,0.294,0.069
202,SMAPV3010,0.213,0.05
202,SMAPV3011,0.213,0.063
202,SMAPV3012,0.281,0.05
202,SMAPV3013,0.463,0.619
202,SMAPV3014,0.456,0.588
202,SMAPV3015,0.656,0.263
202,SMAPV3016,0.288,0.131
202,SMAPV3017,0.094,0.6
202,SMAPV3018,0.088,0.506
202,SMAPV3019,0.075,0.075
202,SMAPV3020,0.094,0.05
202,SMAPV3021,0.075,0.063
202,SMAPV3022,0.081,0.056
202,SMAPV3023,0.094,0.056
202,SMAPV3024,0.069,0.063
202,SMAPV3025,0.094,0.069
202,SMAPV3026,0.081,0.144
202,SMAPV3027,0.081,0.088
202,SMAPV3028,0.081,0.081
202,SMAPV3029,0.094,0.038
202,SMAPV3030,0.075,0.156
202,SMAPV3031,0.088,0.594
202,SMAPV3032,0.144,0.619
202,SMAPV3033,0.494,0.613
202,SMAPV3034,0.3,0.756
202,SMAPV3035,0.319,0.381
202,SMAPV3036,0.731,0.513
202,SMAPV3037,1.581,0.619
202,SMAPV3038,1.031,0.688
202,SMAPV3039,0.65,1.375
202,SMAPV3040,0.506,1.144
202,SMAPV3041,0.688,1.094
202,SMAPV3042,0.425,1.038
202,SMAPV3043,0.406,0.356
202,SMAPV3044,0.5,0.275
202,SMAPV3045,0.481,0.2
202,SMAPV3046,0.438,0.35
202,SMAPV3047,0.35,0.138
202,SMAPV3048,0.281,0.125
203,SMAPV3001,0.306,0.144
203,SMAPV3002,0.263,0.15
203,SMAPV3003,0.294,0.175
203,SMAPV3004,0.313,0.138
203,SMAPV3005,0.35,0.138
203,SMAPV3006,0.325,0.113
203,SMAPV3007,0.35,0.156
203,SMAPV3008,0.238,0.106
203,SMAPV3009,0.325,0.144
203,SMAPV3010,0.294,0.113
203,SMAPV3011,0.388,0.163
203,SMAPV3012,0.313,0.125
203,SMAPV3013,0.688,0.638
203,SMAPV3014,0.519,0.631
203,SMAPV3015,0.594,0.675
203,SMAPV3016,0.263,0.713
203,SMAPV3017,0.119,1.138
203,SMAPV3018,0.05,1.281
203,SMAPV3019,0.113,0.538
203,SMAPV3020,0.063,0.45
203,SMAPV3021,0.1,0.613
203,SMAPV3022,0.081,0.25
203,SMAPV3023,0.069,1.063
203,SMAPV3024,0.094,0.763
203,SMAPV3025,0.081,0.269
203,SMAPV3026,0.081,0.213
203,SMAPV3027,0.144,0.219
203,SMAPV3028,0.106,0.194
203,SMAPV3029,0.119,0.075
203,SMAPV3030,0.094,0.15
203,SMAPV3031,0.106,0.594
203,SMAPV3032,0.188,0.594
203,SMAPV3033,0.231,0.631
203,SMAPV3034,0.281,0.731
203,SMAPV3035,0.288,0.506
203,SMAPV3036,0.575,0.819
203,SMAPV3037,0.725,1.338
203,SMAPV3038,1.6,0.994
203,SMAPV3039,0.569,0.656
203,SMAPV3040,0.306,0.631
203,SMAPV3041,0.881,0.563
203,SMAPV3042,0.431,0.263
203,SMAPV3043,0.531,0.063
203,SMAPV3044,0.469,0.075
203,SMAPV3045,0.488,0.05
203,SMAPV3046,0.438,0.188
203,SMAPV3047,0.363,0.119
203,SMAPV3048,0.294,0.113
204,SMAPV3001,0.35,0.113
204,SMAPV3002,0.356,0.125
204,SMAPV3003,0.381,0.113
204,SMAPV3004,0.4,0.119
204,SMAPV3005,0.363,0.113
204,SMAPV3006,0.388,0.125
204,SMAPV3007,0.338,0.125
204,SMAPV3008,0.35,0.125
204,SMAPV3009,0.325,0.119
204,SMAPV3010,0.35,0.119
204,SMAPV3011,0.356,0.119
204,SMAPV3012,0.55,0.113
204,SMAPV3013,0.388,0.119
204,SMAPV3014,0.463,0.663
204,SMAPV3015,0.463,0.438
204,SMAPV3016,0.406,0.138
204,SMAPV3017,0.388,0.6
204,SMAPV3018,0.356,0.506
204,SMAPV3019,0.263,0.069
204,SMAPV3020,0.256,0.056
204,SMAPV3021,0.369,0.056
204,SMAPV3022,0.288,0.063
204,SMAPV3023,0.381,0.163
204,SMAPV3024,0.381,0.094
204,SMAPV3025,0.319,0.081
204,SMAPV3026,0.194,0.044
204,SMAPV3027,0.35,0.069
204,SMAPV3028,0.15,0.044
204,SMAPV3029,0.138,0.069
204,SMAPV3030,0.119,0.125
204,SMAPV3031,0.25,0.613
204,SMAPV3032,0.263,0.606
204,SMAPV3033,0.356,0.594
204,SMAPV3034,0.313,0.531
204,SMAPV3035,0.488,0.069
204,SMAPV3036,0.531,1.531
204,SMAPV3037,0.494,1.669
204,SMAPV3038,0.5,0.888
204,SMAPV3039,0.738,0.919
204,SMAPV3040,0.669,0.656
204,SMAPV3041,0.519,0.631
204,SMAPV3042,0.481,0.594
204,SMAPV3043,0.413,0.663
204,SMAPV3044,0.45,0.556
204,SMAPV3045,0.625,0.575
204,SMAPV3046,0.45,0.313
204,SMAPV3047,0.431,0.1
204,SMAPV3048,0.481,0.094
205,SMAPV3001,0.394,0.081
205,SMAPV3002,0.238,0.069
205,SMAPV3003,0.219,0.075
205,SMAPV3004,0.275,0.069
205,SMAPV3005,0.306,0.069
205,SMAPV3006,0.288,0.069
205,SMAPV3007,0.25,0.069
205,SMAPV3008,0.244,0.088
205,SMAPV3009,0.338,0.106
205,SMAPV3010,0.106,0.088
205,SMAPV3011,0.194,0.1
205,SMAPV3012,0.144,0.125
205,SMAPV3013,0.169,0.1
205,SMAPV3014,0.125,0.163
205,SMAPV3015,0.475,0.475
205,SMAPV3016,0.381,0.831
205,SMAPV3017,0.644,0.844
205,SMAPV3018,0.331,0.588
205,SMAPV3019,0.394,0.169
205,SMAPV3020,0.306,0.213
205,SMAPV3021,0.394,0.806
205,SMAPV3022,0.169,0.669
205,SMAPV3023,0.206,0.55
205,SMAPV3024,0.375,0.675
205,SMAPV3025,0.981,0.594
205,SMAPV3026,0.25,0.313
205,SMAPV3027,0.288,0.381
205,SMAPV3028,0.094,0.425
205,SMAPV3029,0.1,0.169
205,SMAPV3030,0.088,0.213
205,SMAPV3031,0.081,0.644
205,SMAPV3032,0.088,1.094
205,SMAPV3033,0.081,0.8
205,SMAPV3034,0.138,0.869
205,SMAPV3035,0.444,0.556
205,SMAPV3036,0.613,0.306
205,SMAPV3037,0.981,0.288
205,SMAPV3038,1.188,0.231
205,SMAPV3039,0.463,0.531
205,SMAPV3040,0.394,0.906
205,SMAPV3041,0.738,0.756
205,SMAPV3042,0.556,0.55
205,SMAPV3043,0.675,0.544
205,SMAPV3044,0.744,0.525
205,SMAPV3045,0.588,0.5
205,SMAPV3046,0.631,0.244
205,SMAPV3047,0.494,0.125
205,SMAPV3048,0.556,0.156
206,SMAPV3001,0.413,0.125
206,SMAPV3002,0.388,0.156
206,SMAPV3003,0.288,0.144
206,SMAPV3004,0.319,0.156
206,SMAPV3005,0.25,0.131
206,SMAPV3006,0.338,0.15
206,SMAPV3007,0.263,0.131
206,SMAPV3008,0.313,0.163
206,SMAPV3009,0.281,0.144
206,SMAPV3010,0.3,0.244
206,SMAPV3011,0.294,0.181
206,SMAPV3012,0.331,0.169
206,SMAPV3013,0.263,0.169
206,SMAPV3014,0.625,0.169
206,SMAPV3015,0.4,0.463
206,SMAPV3016,0.306,0.931
206,SMAPV3017,0.281,0.994
206,SMAPV3018,0.544,1.056
206,SMAPV3019,0.55,0.644
206,SMAPV3020,0.706,0.819
206,SMAPV3021,0.363,0.431
206,SMAPV3022,0.306,1.369
206,SMAPV3023,0.331,1.094
206,SMAPV3024,0.863,1.019
206,SMAPV3025,0.706,1.844
206,SMAPV3026,0.263,1.025
206,SMAPV3027,0.088,1.181
206,SMAPV3028,0.1,0.956
206,SMAPV3029,0.106,1.113
206,SMAPV3030,0.106,0.413
206,SMAPV3031,0.081,0.994
206,SMAPV3032,0.256,1.044
206,SMAPV3033,0.5,1.138
206,SMAPV3034,0.419,1.05
206,SMAPV3035,0.419,0.613
206,SMAPV3036,0.681,1.006
206,SMAPV3037,0.806,1.163
206,SMAPV3038,0.606,0.938
206,SMAPV3039,0.406,1.256
206,SMAPV3040,0.544,0.794
206,SMAPV3041,0.9,0.638
206,SMAPV3042,0.75,0.669
206,SMAPV3043,0.825,0.338
206,SMAPV3044,0.856,0.125
206,SMAPV3045,0.806,0.169
206,SMAPV3046,0.231,0.156
206,SMAPV3047,0.225,0.138
206,SMAPV3048,0.25,0.163
207,SMAPV3001,0.306,0.15
207,SMAPV3002,0.294,0.225
207,SMAPV3003,0.344,0.169
207,SMAPV3004,0.288,0.156
207,SMAPV3005,0.294,0.169
207,SMAPV3006,0.3,0.163
207,SMAPV3007,0.35,0.156
207,SMAPV3008,0.294,0.131
207,SMAPV3009,0.331,0.163
207,SMAPV3010,0.313,0.138
207,SMAPV3011,0.35,0.15
207,SMAPV3012,0.275,0.144
207,SMAPV3013,0.631,0.163
207,SMAPV3014,0.488,0.569
207,SMAPV3015,0.644,0.331
207,SMAPV3016,0.444,0.15
207,SMAPV3017,0.338,0.581
207,SMAPV3018,0.125,0.525
207,SMAPV3019,0.213,0.05
207,SMAPV3020,0.225,0.069
207,SMAPV3021,0.163,0.044
207,SMAPV3022,0.094,0.119
207,SMAPV3023,0.056,0.119
207,SMAPV3024,0.094,0.081
207,SMAPV3025,0.081,0.069
207,SMAPV3026,0.088,0.05
207,SMAPV3027,0.088,0.063
207,SMAPV3028,0.056,0.05
207,SMAPV3029,0.081,0.063
207,SMAPV3030,0.094,0.131
207,SMAPV3031,0.194,0.613
207,SMAPV3032,0.375,0.588
207,SMAPV3033,0.213,0.594
207,SMAPV3034,0.513,0.513
207,SMAPV3035,1.15,0.05
207,SMAPV3036,0.938,0.113
207,SMAPV3037,0.625,1.256
207,SMAPV3038,0.381,1.331
207,SMAPV3039,0.413,1.038
207,SMAPV3040,0.631,0.775
207,SMAPV3041,0.594,0.669
207,SMAPV3042,0.425,0.275
207,SMAPV3043,0.5,0.063
207,SMAPV3044,0.419,0.1
207,SMAPV3045,0.438,0.225
207,SMAPV3046,0.338,0.163
207,SMAPV3047,0.325,0.125
207,SMAPV3048,0.25,0.131
208,SMAPV3001,0.325,0.138
208,SMAPV3002,0.263,0.144
208,SMAPV3003,0.3,0.113
208,SMAPV3004,0.306,0.131
208,SMAPV3005,0.263,0.144
208,SMAPV3006,0.344,0.131
208,SMAPV3007,0.281,0.138
208,SMAPV3008,0.238,0.131
208,SMAPV3009,0.281,0.131
208,SMAPV3010,0.269,0.131
208,SMAPV3011,0.256,0.131
208,SMAPV3012,0.306,0.131
208,SMAPV3013,0.706,0.356
208,SMAPV3014,0.363,0.738
208,SMAPV3015,0.656,1.063
208,SMAPV3016,0.356,0.313
208,SMAPV3017,0.113,1.231
208,SMAPV3018,0.081,0.619
208,SMAPV3019,0.094,0.081
208,SMAPV3020,0.075,0.081
208,SMAPV3021,0.081,0.05
208,SMAPV3022,0.069,0.069
208,SMAPV3023,0.075,0.05
208,SMAPV3024,0.094,0.069
208,SMAPV3025,0.088,0.044
208,SMAPV3026,0.075,0.069
208,SMAPV3027,0.081,0.044
208,SMAPV3028,0.075,0.069
208,SMAPV3029,0.075,0.044
208,SMAPV3030,0.575,0.15
208,SMAPV3031,0.406,0.581
208,SMAPV3032,0.125,0.606
208,SMAPV3033,0.119,0.588
208,SMAPV3034,0.256,0.519
208,SMAPV3035,0.663,0.275
208,SMAPV3036,1.481,0.388
208,SMAPV3037,1.181,0.669
208,SMAPV3038,0.594,0.738
208,SMAPV3039,0.406,0.7
208,SMAPV3040,0.644,1.006
208,SMAPV3041,0.381,0.8
208,SMAPV3042,0.425,0.55
208,SMAPV3043,0.344,0.3
208,SMAPV3044,0.363,0.175
208,SMAPV3045,0.381,0.15
208,SMAPV3046,0.313,0.131
208,SMAPV3047,0.275,0.125
208,SMAPV3048,0.263,0.144
209,SMAPV3001,0.263,0.138
209,SMAPV3002,0.25,0.119
209,SMAPV3003,0.238,0.125
209,SMAPV3004,0.219,0.138
209,SMAPV3005,0.256,0.119
209,SMAPV3006,0.269,0.131
209,SMAPV3007,0.25,0.125
209,SMAPV3008,0.275,0.125
209,SMAPV3009,0.169,0.131
209,SMAPV3010,0.263,0.119
209,SMAPV3011,0.244,0.138
209,SMAPV3012,0.294,0.125
209,SMAPV3013,0.669,0.331
209,SMAPV3014,0.406,0.594
209,SMAPV3015,0.663,0.381
209,SMAPV3016,0.313,0.238
209,SMAPV3017,0.119,0.625
209,SMAPV3018,0.106,0.531
209,SMAPV3019,0.094,0.063
209,SMAPV3020,0.119,0.05
209,SMAPV3021,0.125,0.075
209,SMAPV3022,0.106,0.05
209,SMAPV3023,0.1,0.069
209,SMAPV3024,0.081,0.05
209,SMAPV3025,0.063,0.063
209,SMAPV3026,0.088,0.056
209,SMAPV3027,0.094,0.063
209,SMAPV3028,0.088,0.063
209,SMAPV3029,0.081,0.05
209,SMAPV3030,0.088,0.15
209,SMAPV3031,0.081,0.6
209,SMAPV3032,0.219,0.619
209,SMAPV3033,0.294,0.588
209,SMAPV3034,0.3,0.525
209,SMAPV3035,0.363,0.056
209,SMAPV3036,0.65,1.038
209,SMAPV3037,1.356,1.425
209,SMAPV3038,0.663,0.706
209,SMAPV3039,0.663,0.813
209,SMAPV3040,1.331,0.719
209,SMAPV3041,0.875,0.7
209,SMAPV3042,0.525,0.425
209,SMAPV3043,0.575,0.781
209,SMAPV3044,0.656,0.306
209,SMAPV3045,0.538,0.763
209,SMAPV3046,0.519,0.119
209,SMAPV3047,0.2,0.106
209,SMAPV3048,0.256,0.144
210,SMAPV3001,0.25,0.113
210,SMAPV3002,0.288,0.138
210,SMAPV3003,0.225,0.119
210,SMAPV3004,0.269,0.138
210,SMAPV3005,0.356,0.125
210,SMAPV3006,0.325,0.125
210,SMAPV3007,0.3,0.144
210,SMAPV3008,0.356,0.138
210,SMAPV3009,0.306,0.144
210,SMAPV3010,0.331,0.119
210,SMAPV3011,0.306,0.144
210,SMAPV3012,0.306,0.131
210,SMAPV3013,0.456,0.256
210,SMAPV3014,0.338,0.669
210,SMAPV3015,0.606,0.794
210,SMAPV3016,0.406,0.781
210,SMAPV3017,0.263,1.231
210,SMAPV3018,0.088,1.144
210,SMAPV3019,0.081,0.606
210,SMAPV3020,0.094,0.394
210,SMAPV3021,0.063,0.381
210,SMAPV3022,0.081,0.431
210,SMAPV3023,0.163,0.556
210,SMAPV3024,0.369,0.688
210,SMAPV3025,0.525,0.338
210,SMAPV3026,0.294,0.356
210,SMAPV3027,0.263,0.35
210,SMAPV3028,0.619,0.3
210,SMAPV3029,0.531,0.3
210,SMAPV3030,0.113,0.5
210,SMAPV3031,0.113,1
210,SMAPV3032,0.181,0.969
210,SMAPV3033,0.35,0.969
210,SMAPV3034,0.513,1.088
210,SMAPV3035,0.35,0.488
210,SMAPV3036,0.5,1.538
210,SMAPV3037,1.263,1.313
210,SMAPV3038,0.9,0.644
210,SMAPV3039,0.525,0.856
210,SMAPV3040,0.413,0.644
210,SMAPV3041,0.756,0.638
210,SMAPV3042,0.681,0.325
210,SMAPV3043,0.663,0.125
210,SMAPV3044,0.625,0.163
210,SMAPV3045,0.375,0.156
210,SMAPV3046,0.406,0.138
210,SMAPV3047,0.45,0.15
210,SMAPV3048,0.406,0.144
211,SMAPV3001,0.288,0.156
211,SMAPV3002,0.35,0.138
211,SMAPV3003,0.344,0.15
211,SMAPV3004,0.363,0.144
211,SMAPV3005,0.281,0.15
211,SMAPV3006,0.306,0.131
211,SMAPV3007,0.313,0.163
211,SMAPV3008,0.263,0.138
211,SMAPV3009,0.369,0.169
211,SMAPV3010,0.381,0.138
211,SMAPV3011,0.35,0.256
211,SMAPV3012,0.3,0.169
211,SMAPV3013,0.319,0.244
211,SMAPV3014,0.506,0.581
211,SMAPV3015,0.581,0.913
211,SMAPV3016,0.706,0.2
211,SMAPV3017,0.163,1.306
211,SMAPV3018,0.088,0.55
211,SMAPV3019,0.088,0.088
211,SMAPV3020,0.113,0.044
211,SMAPV3021,0.275,0.069
211,SMAPV3022,0.188,0.05
211,SMAPV3023,0.125,0.069
211,SMAPV3024,0.094,0.056
211,SMAPV3025,0.238,0.063
211,SMAPV3026,0.175,0.056
211,SMAPV3027,0.188,0.056
211,SMAPV3028,0.188,0.063
211,SMAPV3029,0.131,0.056
211,SMAPV3030,0.069,0.15
211,SMAPV3031,0.075,0.588
211,SMAPV3032,0.325,0.613
211,SMAPV3033,0.206,0.594
211,SMAPV3034,0.231,0.525
211,SMAPV3035,0.494,0.269
211,SMAPV3036,0.381,0.706
211,SMAPV3037,0.494,0.875
211,SMAPV3038,0.619,0.8
211,SMAPV3039,0.656,0.713
211,SMAPV3040,0.594,0.725
211,SMAPV3041,0.588,0.619
211,SMAPV3042,0.5,0.525
211,SMAPV3043,0.644,0.538
211,SMAPV3044,0.619,0.631
211,SMAPV3045,0.525,0.538
211,SMAPV3046,0.5,0.106
211,SMAPV3047,0.538,0.144
211,SMAPV3048,0.475,0.15
212,SMAPV3001,0.344,0.138
212,SMAPV3002,0.356,0.119
212,SMAPV3003,0.275,0.131
212,SMAPV3004,0.275,0.163
212,SMAPV3005,0.288,0.213
212,SMAPV3006,0.2,0.163
212,SMAPV3007,0.188,0.144
212,SMAPV3008,0.269,0.125
212,SMAPV3009,0.15,0.106
212,SMAPV3010,0.225,0.131
212,SMAPV3011,0.25,0.119
212,SMAPV3012,0.15,0.144
212,SMAPV3013,0.125,0.119
212,SMAPV3014,0.194,0.513
212,SMAPV3015,0.438,0.606
212,SMAPV3016,0.263,1.125
212,SMAPV3017,0.344,2
212,SMAPV3018,0.25,1.65
212,SMAPV3019,0.331,1.088
212,SMAPV3020,0.413,1.831
212,SMAPV3021,0.356,1.288
212,SMAPV3022,0.244,1.394
212,SMAPV3023,0.256,0.863
212,SMAPV3024,0.169,0.894
212,SMAPV3025,0.206,0.963
212,SMAPV3026,0.2,0.706
212,SMAPV3027,0.338,0.494
212,SMAPV3028,0.3,0.481
212,SMAPV3029,0.213,0.506
212,SMAPV3030,0.144,0.244
212,SMAPV3031,0.113,0.613
212,SMAPV3032,0.113,0.625
212,SMAPV3033,0.081,0.606
212,SMAPV3034,0.206,0.869
212,SMAPV3035,0.438,0.688
212,SMAPV3036,0.506,0.644
212,SMAPV3037,0.594,0.9
212,SMAPV3038,1.194,0.713
212,SMAPV3039,0.713,0.775
212,SMAPV3040,0.569,0.581
212,SMAPV3041,0.531,0.631
212,SMAPV3042,0.519,0.581
212,SMAPV3043,0.369,0.575
212,SMAPV3044,0.7,0.656
212,SMAPV3045,0.775,0.544
212,SMAPV3046,0.544,0.156
212,SMAPV3047,0.544,0.156
212,SMAPV3048,0.531,0.163
213,SMAPV3001,0.363,0.156
213,SMAPV3002,0.344,0.163
213,SMAPV3003,0.406,0.15
213,SMAPV3004,0.4,0.138
213,SMAPV3005,0.406,0.169
213,SMAPV3006,0.375,0.156
213,SMAPV3007,0.406,0.138
213,SMAPV3008,0.4,0.156
213,SMAPV3009,0.313,0.163
213,SMAPV3010,0.375,0.144
213,SMAPV3011,0.388,0.144
213,SMAPV3012,0.163,0.169
213,SMAPV3013,0.15,0.156
213,SMAPV3014,0.163,0.138
213,SMAPV3015,0.156,1.219
213,SMAPV3016,0.363,0.738
213,SMAPV3017,0.356,0.963
213,SMAPV3018,0.306,0.919
213,SMAPV3019,0.2,0.531
213,SMAPV3020,0.169,0.256
213,SMAPV3021,0.206,0.656
213,SMAPV3022,0.325,1.388
213,SMAPV3023,0.256,0.6
213,SMAPV3024,0.269,0.9
213,SMAPV3025,0.706,0.113
213,SMAPV3026,0.775,0.131
213,SMAPV3027,0.275,0.175
213,SMAPV3028,0.15,0.1
213,SMAPV3029,0.131,0.063
213,SMAPV3030,0.15,0.15
213,SMAPV3031,0.069,0.606
213,SMAPV3032,0.106,0.7
213,SMAPV3033,0.075,1.063
213,SMAPV3034,0.113,1.369
213,SMAPV3035,0.475,0.463
213,SMAPV3036,0.844,1.306
213,SMAPV3037,1.475,0.925
213,SMAPV3038,0.65,0.706
213,SMAPV3039,0.475,0.875
213,SMAPV3040,0.738,0.838
213,SMAPV3041,0.813,0.631
213,SMAPV3042,0.625,0.725
213,SMAPV3043,0.55,0.588
213,SMAPV3044,0.594,0.188
213,SMAPV3045,0.513,0.156
213,SMAPV3046,0.338,0.144
213,SMAPV3047,0.35,0.156
213,SMAPV3048,0.425,0.15
214,SMAPV3001,0.438,0.156
214,SMAPV3002,0.406,0.113
214,SMAPV3003,0.344,0.169
214,SMAPV3004,0.388,0.138
214,SMAPV3005,0.413,0.138
214,SMAPV3006,0.388,0.169
214,SMAPV3007,0.325,0.163
214,SMAPV3008,0.388,0.138
214,SMAPV3009,0.431,0.131
214,SMAPV3010,0.231,0.169
214,SMAPV3011,0.3,0.169
214,SMAPV3012,0.144,0.138
214,SMAPV3013,0.394,0.163
214,SMAPV3014,0.613,0.594
214,SMAPV3015,0.819,0.544
214,SMAPV3016,0.456,0.188
214,SMAPV3017,0.281,0.7
214,SMAPV3018,0.15,0.519
214,SMAPV3019,0.225,0.088
214,SMAPV3020,0.15,0.05
214,SMAPV3021,0.25,0.056
214,SMAPV3022,0.131,0.063
214,SMAPV3023,0.2,0.05
214,SMAPV3024,0.313,0.056
214,SMAPV3025,0.375,0.063
214,SMAPV3026,0.256,0.05
214,SMAPV3027,0.25,0.063
214,SMAPV3028,0.25,0.044
214,SMAPV3029,0.15,0.063
214,SMAPV3030,0.144,0.138
214,SMAPV3031,0.231,0.6
214,SMAPV3032,0.35,0.594
214,SMAPV3033,0.344,0.575
214,SMAPV3034,0.338,0.513
214,SMAPV3035,0.556,0.056
214,SMAPV3036,0.813,1.119
214,SMAPV3037,1.7,1.381
214,SMAPV3038,0.825,0.738
214,SMAPV3039,0.594,0.694
214,SMAPV3040,0.775,0.725
214,SMAPV3041,0.869,0.75
214,SMAPV3042,0.613,0.75
214,SMAPV3043,1.219,0.25
214,SMAPV3044,0.975,0.225
214,SMAPV3045,0.8,0.206
214,SMAPV3046,0.563,0.169
214,SMAPV3047,0.313,0.163
214,SMAPV3048,0.381,0.163
215,SMAPV3001,0.375,0.15
215,SMAPV3002,0.431,0.138
215,SMAPV3003,0.4,0.15
215,SMAPV3004,0.375,0.156
215,SMAPV3005,0.306,0.144
215,SMAPV3006,0.431,0.156
215,SMAPV3007,0.4,0.15
215,SMAPV3008,0.431,0.15
215,SMAPV3009,0.338,0.163
215,SMAPV3010,0.4,0.144
215,SMAPV3011,0.375,0.156
215,SMAPV3012,0.313,0.131
215,SMAPV3013,0.631,0.156
215,SMAPV3014,0.638,0.613
215,SMAPV3015,0.675,0.619
215,SMAPV3016,0.594,0.225
215,SMAPV3017,0.156,0.656
215,SMAPV3018,0.094,0.531
215,SMAPV3019,0.106,0.075
215,SMAPV3020,0.125,0.044
215,SMAPV3021,0.119,0.075
215,SMAPV3022,0.063,0.05
215,SMAPV3023,0.1,0.063
215,SMAPV3024,0.063,0.069
215,SMAPV3025,0.113,0.088
215,SMAPV3026,0.05,0.15
215,SMAPV3027,0.119,0.156
215,SMAPV3028,0.056,0.163
215,SMAPV3029,0.1,0.269
215,SMAPV3030,0.063,0.65
215,SMAPV3031,0.106,1.056
215,SMAPV3032,0.444,0.769
215,SMAPV3033,0.425,0.625
215,SMAPV3034,0.456,0.556
215,SMAPV3035,0.55,0.581
215,SMAPV3036,0.775,0.538
215,SMAPV3037,1.088,0.725
215,SMAPV3038,0.669,0.606
215,SMAPV3039,0.531,1.356
215,SMAPV3040,0.525,1.65
215,SMAPV3041,0.631,1.175
215,SMAPV3042,0.488,0.656
215,SMAPV3043,0.538,0.663
215,SMAPV3044,0.325,0.631
215,SMAPV3045,0.506,0.388
215,SMAPV3046,0.369,0.119
215,SMAPV3047,0.369,0.131
215,SMAPV3048,0.256,0.144
216,SMAPV3001,0.269,0.144
216,SMAPV3002,0.2,0.144
216,SMAPV3003,0.25,0.125
216,SMAPV3004,0.313,0.138
216,SMAPV3005,0.306,0.15
216,SMAPV3006,0.325,0.131
216,SMAPV3007,0.288,0.144
216,SMAPV3008,0.269,0.113
216,SMAPV3009,0.281,0.169
216,SMAPV3010,0.181,0.125
216,SMAPV3011,0.288,0.163
216,SMAPV3012,0.244,0.113
216,SMAPV3013,0.663,0.156
216,SMAPV3014,0.531,0.244
216,SMAPV3015,0.65,0.506
216,SMAPV3016,0.338,1.625
216,SMAPV3017,0.15,1.513
216,SMAPV3018,0.088,0.575
216,SMAPV3019,0.069,0.113
216,SMAPV3020,0.094,0.138
216,SMAPV3021,0.063,0.069
216,SMAPV3022,0.094,0.094
216,SMAPV3023,0.069,0.063
216,SMAPV3024,0.088,0.1
216,SMAPV3025,0.075,0.075
216,SMAPV3026,0.081,0.081
216,SMAPV3027,0.075,0.1
216,SMAPV3028,0.075,0.063
216,SMAPV3029,0.069,0.094
216,SMAPV3030,0.106,0.175
216,SMAPV3031,0.044,0.619
216,SMAPV3032,0.35,0.631
216,SMAPV3033,0.406,0.606
216,SMAPV3034,0.7,0.544
216,SMAPV3035,0.544,0.1
216,SMAPV3036,0.806,0.344
216,SMAPV3037,1.388,1.906
216,SMAPV3038,1.106,0.963
216,SMAPV3039,0.569,0.913
216,SMAPV3040,0.525,0.781
216,SMAPV3041,0.856,0.794
216,SMAPV3042,0.45,0.706
216,SMAPV3043,0.531,0.544
216,SMAPV3044,0.5,0.856
216,SMAPV3045,0.444,0.281
216,SMAPV3046,0.369,0.875
216,SMAPV3047,0.3,0.144
216,SMAPV3048,0.381,0.163
217,SMAPV3001,0.288,0.169
